     5900, 26, 55.600,  4.200,  6,  6,  0.600,  1.100 
     5900, 27, 54.900, 10.800,  7,  6,  0.400,  1.100 
     5900, 28, 54.900, 17.400,  7,  5,  0.400,  1.700 
     5900, 30, 57.900, 10.800,  4,  5,  0.800,  1.900 
     5900, 31, 58.600, 20.200,  3,  3,  1.200,  2.700 
     5900, 32, 61.900,  4.500,  2,  6,  2.000,  1.100 
     5900, 33, 61.900, 11.100,  2,  7,  2.000,  1.300 
     5900, 34, 61.900, 20.200,  3,  6,  1.100,  1.700 
     5900, 35, 65.300,  4.800,  7,  6,  0.500,  1.600 
     5900, 36, 65.300, 14.400,  7,  5,  0.500,  1.400 
     5900, 37, 65.300, 21.400,  7,  6,  0.500,  1.700 
     5900, 38, 68.200, 11.600,  6,  6,  0.500,  1.800 
     5900, 39, 68.200, 22.200,  6,  3,  0.500,  2.700 
     5900, 40, 70.400, 13.400,  2,  7,  1.100,  2.300 
     5905,  5, 45.900, -2.500,  3,  4,  1.100,  1.700 
     5905, 15, 48.900, -5.200,  4,  6,  0.800,  1.200 
     5905, 16, 49.300,  1.900,  7,  2,  0.500,  3.000 
     5905, 17, 49.300,  8.000,  7,  3,  0.500,  2.700 
     5905, 21, 52.100,  1.900,  7,  5,  0.400,  1.400 
     5905, 22, 52.100,  8.900,  7,  6,  0.400,  1.200 
     5905, 23, 52.100, 16.100,  7,  3,  0.500,  2.700 
     5905, 26, 55.600,  4.200,  6,  6,  0.600,  1.100 
     5905, 27, 54.900, 10.800,  7,  6,  0.400,  1.100 
     5905, 28, 54.900, 17.400,  7,  5,  0.400,  1.700 
     5905, 30, 57.900, 10.800,  4,  5,  0.800,  1.900 
     5905, 31, 58.600, 20.200,  3,  3,  1.200,  2.700 
     5905, 32, 61.900,  4.500,  2,  6,  2.000,  1.100 
     5905, 33, 61.900, 11.100,  2,  7,  2.000,  1.300 
     5905, 34, 61.900, 20.200,  3,  6,  1.100,  1.700 
     5905, 35, 65.300,  4.800,  7,  6,  0.500,  1.600 
     5905, 36, 65.300, 14.400,  7,  5,  0.500,  1.400 
     5905, 37, 65.300, 21.400,  7,  6,  0.500,  1.700 
     5905, 38, 68.200, 11.600,  6,  6,  0.500,  1.800 
     5905, 39, 68.200, 22.200,  6,  3,  0.500,  2.700 
     5905, 40, 70.400, 13.400,  2,  7,  1.100,  2.300 
     5910,  5, 45.900, -2.500,  3,  4,  1.100,  1.700 
     5910, 15, 48.900, -5.200,  4,  6,  0.800,  1.200 
     5910, 16, 49.300,  1.900,  7,  2,  0.500,  3.000 
     5910, 17, 49.300,  8.000,  7,  3,  0.500,  2.700 
     5910, 21, 52.100,  1.900,  7,  5,  0.400,  1.400 
     5910, 22, 52.100,  8.900,  7,  6,  0.400,  1.200 
     5910, 23, 52.100, 16.100,  7,  3,  0.500,  2.700 
     5910, 26, 55.600,  4.200,  6,  6,  0.600,  1.100 
     5910, 27, 54.900, 10.800,  7,  6,  0.400,  1.100 
     5910, 28, 54.900, 17.400,  7,  5,  0.400,  1.700 
     5910, 30, 57.900, 10.800,  4,  5,  0.800,  1.900 
     5910, 31, 58.600, 20.200,  3,  3,  1.200,  2.700 
     5910, 32, 61.900,  4.500,  2,  6,  2.000,  1.100 
     5910, 33, 61.900, 11.100,  2,  7,  2.000,  1.300 
     5910, 34, 61.900, 20.200,  3,  6,  1.100,  1.700 
     5910, 35, 65.300,  4.800,  7,  6,  0.500,  1.600 
     5910, 36, 65.300, 14.400,  7,  5,  0.500,  1.400 
     5910, 37, 65.300, 21.400,  7,  6,  0.500,  1.700 
     5910, 38, 68.200, 11.600,  6,  6,  0.500,  1.800 
     5910, 39, 68.200, 22.200,  6,  3,  0.500,  2.700 
     5910, 40, 70.400, 13.400,  2,  7,  1.100,  2.300 
     5915,  5, 45.900, -2.500,  3,  4,  1.100,  1.700 
     5915, 15, 48.900, -5.200,  4,  6,  0.800,  1.200 
     5915, 16, 49.300,  1.900,  7,  2,  0.500,  3.000 
     5915, 17, 49.300,  8.000,  7,  3,  0.500,  2.700 
     5915, 21, 52.100,  1.900,  7,  5,  0.400,  1.400 
     5915, 22, 52.100,  8.900,  7,  6,  0.400,  1.200 
     5915, 23, 52.100, 16.100,  7,  3,  0.500,  2.700 
     5915, 26, 55.600,  4.200,  6,  6,  0.600,  1.100 
     5915, 27, 54.900, 10.800,  7,  6,  0.400,  1.100 
     5915, 28, 54.900, 17.400,  7,  5,  0.400,  1.700 
     5915, 30, 57.900, 10.800,  4,  5,  0.800,  1.900 
     5915, 31, 58.600, 20.200,  3,  3,  1.200,  2.700 
     5915, 32, 61.900,  4.500,  2,  6,  2.000,  1.100 
     5915, 33, 61.900, 11.100,  2,  7,  2.000,  1.300 
     5915, 34, 61.900, 20.200,  3,  6,  1.100,  1.700 
     5915, 35, 65.300,  4.800,  7,  6,  0.500,  1.600 
     5915, 36, 65.300, 14.400,  7,  5,  0.500,  1.400 
     5915, 37, 65.300, 21.400,  7,  6,  0.500,  1.700 
     5915, 38, 68.200, 11.600,  6,  6,  0.500,  1.800 
     5915, 39, 68.200, 22.200,  6,  3,  0.500,  2.700 
     5915, 40, 70.400, 13.400,  2,  7,  1.100,  2.300 
     5920,  5, 45.900, -2.500,  3,  4,  1.100,  1.700 
     5920, 15, 48.900, -5.200,  4,  6,  0.800,  1.200 
     5920, 16, 49.300,  1.900,  7,  2,  0.500,  3.000 
     5920, 17, 49.300,  8.000,  7,  3,  0.500,  2.700 
     5920, 21, 52.100,  1.900,  7,  5,  0.400,  1.400 
     5920, 22, 52.100,  8.900,  7,  6,  0.400,  1.200 
     5920, 23, 52.100, 16.100,  7,  3,  0.500,  2.700 
     5920, 26, 55.600,  4.200,  6,  6,  0.600,  1.100 
     5920, 27, 54.900, 10.800,  7,  6,  0.400,  1.100 
     5920, 28, 54.900, 17.400,  7,  5,  0.400,  1.700 
     5920, 30, 57.900, 10.800,  4,  5,  0.800,  1.900 
     5920, 31, 58.600, 20.200,  3,  3,  1.200,  2.700 
     5920, 32, 61.900,  4.500,  2,  6,  2.000,  1.100 
     5920, 33, 61.900, 11.100,  2,  7,  2.000,  1.300 
     5920, 34, 61.900, 20.200,  3,  6,  1.100,  1.700 
     5920, 35, 65.300,  4.800,  7,  6,  0.500,  1.600 
     5920, 36, 65.300, 14.400,  7,  5,  0.500,  1.400 
     5920, 37, 65.300, 21.400,  7,  6,  0.500,  1.700 
     5920, 38, 68.200, 11.600,  6,  6,  0.500,  1.800 
     5920, 39, 68.200, 22.200,  6,  3,  0.500,  2.700 
     5920, 40, 70.400, 13.400,  2,  7,  1.100,  2.300 
     5925,  5, 45.900, -2.500,  3,  4,  1.100,  1.700 
     5925, 15, 48.900, -5.200,  4,  6,  0.800,  1.200 
     5925, 16, 49.300,  1.900,  7,  2,  0.500,  3.000 
     5925, 17, 49.300,  8.000,  7,  3,  0.500,  2.700 
     5925, 21, 52.100,  1.900,  7,  5,  0.400,  1.400 
     5925, 22, 52.100,  8.900,  7,  6,  0.400,  1.200 
     5925, 23, 52.100, 16.100,  7,  3,  0.500,  2.700 
     5925, 26, 55.600,  4.200,  6,  6,  0.600,  1.100 
     5925, 27, 54.900, 10.800,  7,  6,  0.400,  1.100 
     5925, 28, 54.900, 17.400,  7,  5,  0.400,  1.700 
     5925, 30, 57.900, 10.800,  4,  5,  0.800,  1.900 
     5925, 31, 58.600, 20.200,  3,  3,  1.200,  2.700 
     5925, 32, 61.900,  4.500,  2,  6,  2.000,  1.100 
     5925, 33, 61.900, 11.100,  2,  7,  2.000,  1.300 
     5925, 34, 61.900, 20.200,  3,  6,  1.100,  1.700 
     5925, 35, 65.300,  4.800,  7,  6,  0.500,  1.600 
     5925, 36, 65.300, 14.400,  7,  5,  0.500,  1.400 
     5925, 37, 65.300, 21.400,  7,  6,  0.500,  1.700 
     5925, 38, 68.200, 11.600,  6,  6,  0.500,  1.800 
     5925, 39, 68.200, 22.200,  6,  3,  0.500,  2.700 
     5925, 40, 70.400, 13.400,  2,  7,  1.100,  2.300 
     5930,  5, 45.900, -2.500,  3,  4,  1.100,  1.700 
     5930, 15, 48.900, -5.200,  4,  6,  0.800,  1.200 
     5930, 16, 49.300,  1.900,  7,  2,  0.500,  3.000 
     5930, 17, 49.300,  8.000,  7,  3,  0.500,  2.700 
     5930, 21, 52.100,  1.900,  7,  5,  0.400,  1.400 
     5930, 22, 52.100,  8.900,  7,  6,  0.400,  1.200 
     5930, 23, 52.100, 16.100,  7,  3,  0.500,  2.700 
     5930, 26, 55.600,  4.200,  6,  6,  0.600,  1.100 
     5930, 27, 54.900, 10.800,  7,  6,  0.400,  1.100 
     5930, 28, 54.900, 17.400,  7,  5,  0.400,  1.700 
     5930, 30, 57.900, 10.800,  4,  5,  0.800,  1.900 
     5930, 31, 58.600, 20.200,  3,  3,  1.200,  2.700 
     5930, 32, 61.900,  4.500,  2,  6,  2.000,  1.100 
     5930, 33, 61.900, 11.100,  2,  7,  2.000,  1.300 
     5930, 34, 61.900, 20.200,  3,  6,  1.100,  1.700 
